Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
11.37953887,54.47760391,-36.7954216,9.15871048,66.37465146
11.38457507,27.36606979,-51.34376526,-3.13914609,58.26609859
11.38961132,5.80707407,-59.43349075,-10.46992397,60.62739678
11.39464752,-6.568803787,-59.21535873,-12.49985886,60.87572886
11.39968372,-9.541394234,-52.35292053,-9.52684021,54.06132792
11.40471997,-5.807374954,-43.56327438,-3.843187809,44.11637532
11.40975502,-0.08447980881,-36.26765442,0.9055652618,36.27905652
11.41479122,4.226971149,-30.08235168,3.318860531,30.55863222
11.41982747,5.721529007,-25.50428963,2.739184856,26.28132069
11.42486366,3.813997746,-22.79258919,-0.4132061005,23.11318758
11.42989986,-0.09118127823,-21.01921654,-4.229609013,21.4407409
11.43493611,-4.442007542,-19.60365677,-7.178948402,21.34413479
11.43997059,-8.385024071,-17.87608337,-8.63184166,21.54928481
11.44500679,-11.35475063,-15.61206627,-8.274742126,21.00329337
11.45004299,-13.484478,-13.00536919,-6.889437199,19.96083965
11.45507924,-14.86401939,-10.14754963,-5.110076904,18.70894765
11.46011544,-15.60062408,-7.135079861,-3.550446033,17.51840471
11.46515168,-16.02140236,-4.210730076,-2.470023632,16.74862974
11.47018908,-15.87676811,-1.617904663,-1.904332638,16.07220781
11.47522528,-15.35003853,0.5359511375,-1.980026245,15.48649187
11.48026153,-14.80666924,2.371897221,-3.012244225,15.29499806
11.48529773,-14.43505669,4.02688694,-4.974858284,15.79037349
11.49033392,-14.55259609,5.594386578,-7.528707504,17.31348177
11.49537017,-14.78736591,6.977686882,-9.968448639,19.1500463
11.50042663,-14.44108391,8.220173836,-12.1691618,20.59622929
11.50546288,-13.59144211,9.260997772,-14.1183548,21.67536206
11.51049903,-12.60103607,10.34059715,-15.60562611,22.5665599
11.51553528,-11.71450615,11.5739193,-16.409729,23.24789169
11.52057148,-11.31238365,12.86075306,-16.65081215,23.88762312
11.52560773,-11.12480831,13.96583557,-16.90706825,24.58973119
11.53060866,-11.14753914,14.63416672,-17.10748291,25.12155321
11.53564486,-10.98157215,14.72770309,-17.49098587,25.36601569
11.54068106,-10.84941101,14.01288414,-17.85067749,25.15387302
11.54571731,-11.21236992,12.28209686,-18.02786636,24.52694657
11.55075351,-12.26381683,9.909273148,-18.20830536,24.08603914
11.55578971,-14.00259018,7.401438236,-18.34897423,24.23919708
11.56079715,-16.02990341,5.147353649,-18.28543854,24.85579038
11.56583335,-17.17749786,3.323034763,-18.01195335,25.11054473
11.5708696,-16.98976135,2.006116867,-17.36030197,24.37327594
11.5759058,-15.86347008,1.154875755,-16.52231216,22.93404064
11.580942,-13.91786861,0.6623182297,-15.53291893,20.86665528
11.58597825,-11.98860645,0.6083440781,-14.37894058,18.73100904
11.59106721,-10.55803204,1.232019424,-13.46148777,17.15230496
11.5961034,-9.099313736,2.332608223,-12.41267586,15.56640914
11.60113965,-7.256540775,3.132703781,-11.14507103,13.66322895
11.60617585,-5.036684036,3.368084431,-9.630182266,11.37772338
11.6112121,-2.688288689,3.276960373,-7.802664757,8.879580095
11.6162483,-0.4450297356,3.159434319,-5.827308178,6.64361327
11.62128309,1.396303654,3.23920536,-3.826670408,5.204375243
11.62631929,2.681613445,3.405287743,-1.873965263,4.72215852
11.63135554,3.514878273,3.580952644,-0.02494573593,5.017789693
11.63639174,3.983145714,3.577462196,1.610382557,5.590797575
11.64142794,4.111191273,3.591578484,2.735675097,6.106164747
11.64646419,4.024374962,3.530375481,3.318344593,6.298456613
11.65149944,3.750078678,3.365636826,3.718604565,6.262477245
11.65653564,3.484092712,3.257854462,3.73206234,6.056468198
11.66157189,2.963479042,3.178246498,3.589119434,5.636065751
11.66660814,2.282494545,3.004712105,3.314792633,5.022541825
11.67164434,1.439267635,2.742451668,2.966132879,4.288411913
11.67668054,0.6181111336,2.33943367,2.683979511,3.613690259
11.68170898,-0.04762268066,1.9690485,2.189231396,2.944852122
11.68674517,-0.483894825,1.813405037,1.809845328,2.607322792
11.69178142,-0.4515285492,1.781356812,1.379649162,2.297942978
11.69681762,-0.07954120636,1.800621986,1.119749784,2.121887349
11.70185382,0.5064721107,1.867812157,0.9704313278,2.16494185
11.70689002,1.310913563,2.007923126,0.7524849772,2.513261485
11.71190335,1.945775032,2.289022446,0.662643075,3.07648502
11.7169396,2.482886314,2.630607605,0.5710907578,3.662098507
11.72197585,2.914798737,2.937893867,0.4788025618,4.16611617
11.72701205,3.158945084,2.9205513,0.3912554979,4.319911435
11.73204825,3.244278908,2.69834137,0.3259540796,4.232332435
11.7370845,3.093877792,2.3959198,0.2544704676,3.921385814
11.74214507,2.772075653,2.042060852,0.1985213757,3.448742769
11.74718127,2.260883808,1.608480453,0.03580462933,2.77490305
11.75221752,1.659056187,1.06738472,-0.1107376814,1.97586447
11.75725372,1.152863979,0.6331377029,-0.05820500851,1.316566189
11.76228991,0.7689385414,0.2633800507,0.1060601473,0.8196854802
11.76732616,0.5198421478,-0.005467414856,0.2875856161,0.5941138257
11.7723607,0.3727936745,-0.3642625809,0.615200758,0.8063090748
11.77739689,0.2928471565,-0.6089644432,0.9329228997,1.15192981
11.78243314,0.3792204857,-0.6650266647,1.221413136,1.441498765
11.78746934,0.6548223495,-0.5181179047,1.479839206,1.69916525
11.79250554,1.002291679,-0.1639375687,1.654615998,1.94144746
11.79754179,1.396908283,0.2744693756,1.671717405,2.195751642
11.80257809,1.601718426,0.6454305649,1.585219741,2.34414252
11.80761429,1.654277802,0.8266897202,1.435017824,2.340796252
11.81265049,1.614849567,0.770772934,1.315351963,2.220806346
11.81768651,1.432962418,0.5620613098,1.121266127,1.904345539
11.8227226,1.174541473,0.3690242767,0.9202199578,1.537052816
11.82775885,1.246687412,0.3963651657,0.8354375362,1.552189011
11.83279489,1.822407722,0.8122472763,0.8684810996,2.176045718
11.83783109,2.616435528,1.439311028,1.051228642,3.165822605
11.84286734,3.576752186,2.133301735,1.19395256,4.332396012
11.84790354,4.526155472,3.041169167,1.199795485,5.583395245
11.85293974,4.75358963,4.344732285,1.056909323,6.526129811
11.85797599,3.029741287,6.522233009,0.2636588216,7.196413806
11.86295062,-1.087640762,9.927571297,-1.409500718,10.08594698
11.86798687,-7.117600441,14.68342781,-4.20797348,16.8514192
11.87302307,-14.9210825,20.39688873,-7.893591881,26.47603757
11.87805932,-23.79639435,26.05701447,-12.66409111,37.49154025
11.88309552,-32.18761826,31.35022354,-18.63240814,48.64201803
11.88813171,-37.54093933,34.55281067,-24.58025551,56.63398107
11.89322849,-40.03844833,34.95912933,-28.81852341,60.46259472
11.89826468,-41.51333618,34.31818008,-30.67883492,61.98617166
11.90330093,-43.32959747,33.96656036,-30.50267029,62.94119585
11.90833713,-45.38111877,33.35220718,-27.95360947,62.87463676
11.91337333,-46.6270752,31.43883514,-22.31583786,60.50191002
11.91840958,-46.73585129,28.28937531,-14.18244171,56.44174168
11.9234464,-46.54528046,25.00778961,-5.219316006,53.0951404
11.9284826,-46.41483307,22.69795418,2.592481613,51.73253148
11.9335188,-46.06953049,21.4115448,7.605053425,51.36820736
11.93855505,-45.78450394,19.78277969,8.72536087,50.63310276
11.94359125,-45.9214592,17.27466965,5.450315952,49.36497311
11.94862744,-47.2326889,13.64771938,-3.280003548,49.27418765
11.95367989,-49.4633522,7.468024254,-16.71699142,52.74326876
11.95871609,-51.83076859,-0.8273792267,-30.55687332,60.17337979
11.96375234,-54.33325195,-10.37613869,-41.75372314,69.30468901
11.96878854,-53.48274612,-19.10457993,-50.28362274,75.85401653
11.97382474,-43.59645081,-26.05039978,-52.93610764,73.35874415
11.97886098,-23.35114861,-32.87675858,-49.44167709,63.80154253
11.98388875,5.230973721,-42.66712189,-42.06770325,60.14597271
11.98892494,33.72843933,-55.21065521,-32.1723671,72.25569371
11.99396119,57.30329514,-64.81452942,-22.04661369,89.27846343
11.99899739,73.31758118,-71.77120209,-10.7695322,103.1627645
12.00403359,72.90122223,-73.58208466,2.920334816,103.6216181
12.00906984,72.25080872,-64.35566711,23.64375496,99.60350595
12.01411135,72.28265381,-60.7467308,58.88828278,111.2779277
12.01914755,72.0908432,-66.05770111,75.32592773,123.4289469
12.0241838,71.978508,-60.6838913,74.84423828,120.2709453
12.02922,72.00494385,-54.55802917,73.99157715,116.7734729
12.03425619,72.17124176,-49.0399437,74.04472351,114.4387404
12.03929244,72.45440674,-53.83440018,73.79249573,116.5895198
12.04431807,64.29150391,-64.58010864,70.15042877,115.0003068
12.04935427,36.27740097,-72.23577881,37.08758163,88.93562994
12.05439052,14.65244007,-70.16441345,-2.67407608,71.72788578
12.05942671,5.052562714,-59.93103027,-23.96419716,64.7421001
12.06446296,4.596430302,-48.25134277,-28.90844917,56.43596092
12.06949916,9.665874481,-39.81221771,-24.47186089,47.72120895
12.07453593,13.91129684,-34.04515076,-17.47216606,40.71698733
12.07957213,14.87878609,-28.8065033,-12.62284374,34.79265859
12.08460838,12.19212151,-25.0051918,-11.26553154,30.01365764
12.08964458,5.526861191,-22.76286507,-12.76215649,26.67521057
12.09468078,-3.392002344,-20.80902672,-15.58852863,26.22066929
12.09971703,-11.51438332,-18.17918587,-18.43489075,28.33564926
12.10474625,-17.43143082,-14.98260498,-20.13268661,30.55582273
12.10978244,-20.84526062,-11.54075432,-19.83714104,31.003646
12.11481864,-22.19726372,-7.556785583,-18.61420059,29.93847004
12.11985489,-22.03434181,-3.435447693,-17.73739624,28.49438094
12.12489109,-20.71465492,0.0724439621,-17.52212143,27.13165893
12.12992734,-19.55870628,2.717265129,-17.20950508,26.19338822
12.13496364,-18.89633369,4.733555794,-16.58216476,25.58214545
12.13999984,-18.52052879,6.642840385,-15.96469688,25.33789379
12.14503609,-18.16042137,8.530370712,-15.42404938,25.30749747
12.15007229,-17.36364174,10.3236618,-14.93240929,25.12072639
12.15510849,-15.96230602,12.21312523,-14.32035065,24.67849436
12.16014474,-14.23450851,13.96259689,-14.12451935,24.43516711
12.1651689,-13.21669579,14.92560673,-14.08257484,24.40847594
12.17020515,-13.24850273,15.20194149,-13.43459415,24.23035637
12.1752414,-13.83242226,15.32640362,-12.20219326,23.98182799
12.1802776,-15.13123512,15.29986763,-10.31282139,23.86198883
12.1853138,-16.85940933,15.01542377,-7.885970116,23.91424594
12.19035005,-17.9165287,14.34652233,-5.84017849,23.68401124
12.19539958,-17.86146545,13.51786041,-4.445634842,22.83699121
12.20043578,-17.1957016,12.84659195,-3.560189962,21.75780391
12.20547203,-16.07045555,12.54232597,-2.802308083,20.57723045
12.21050822,-14.84163666,12.62062073,-2.217598677,19.60795732
12.21554448,-13.19069958,12.45115852,-2.117108822,18.26220287
12.22058067,-11.10856438,12.10628414,-2.095411301,16.5636067
12.22561541,-9.086694717,11.83546257,-1.794253826,15.0288237
12.23065161,-6.532108784,11.66038322,-0.8981804848,13.39551083
12.23568786,-3.845622778,11.72352505,0.4284050465,12.3455816
12.24072406,-1.481148124,11.83606339,1.725697517,12.05256106
12.24576026,0.3369915485,11.75199699,2.81463027,12.08905043
12.25079651,1.779717922,11.37217999,3.576439381,12.05341413
12.25583385,3.026992321,10.84467983,4.128554344,11.99227769
12.26087005,4.374617577,10.44963646,4.581475735,12.21974226
12.2659063,5.894691467,10.31644154,4.91210556,12.85710444
12.2709425,7.084171772,10.41388607,5.055374146,13.5717103
12.27597869,7.701756954,10.39500427,4.813602448,13.80376552
12.28101494,7.872914314,10.09108734,4.223032951,13.47764189
12.28605182,7.642429352,9.441680908,3.463293314,12.63117039
12.29108802,7.15167141,8.386900902,2.581760168,11.32042385
12.29612421,6.591137886,7.096609116,2.090301991,9.908295614
12.30116046,5.895279884,6.177495956,1.824432135,8.731800148
12.30619666,4.936667442,5.186863899,1.700307846,7.359707149
12.31123286,3.986887455,4.385641098,1.595709562,6.138029686
12.31624901,2.859671116,3.64222908,1.267341137,4.801010844
12.32128526,1.54589653,2.64902401,0.715898037,3.149545092
12.32632151,0.8889045715,1.580863953,0.5733382702,1.902103821
12.3313577,1.256303787,0.7532148361,1.161498547,1.869414526
12.3363939,2.056249619,0.4115810394,2.194505692,3.035361045
12.34143015,2.889715195,0.3736066818,3.232013702,4.351545522
12.34648817,3.571091175,0.3589677811,3.923230171,5.317262926
12.35152442,3.981750965,0.1957874298,4.363775253,5.910601317
12.35656062,4.172575474,-0.09461975098,4.589426994,6.203400609
12.36159687,4.206130981,-0.4881672859,4.945977688,6.510955415
12.36663223,3.992409229,-0.8245382309,5.234650135,6.634813998
12.37166843,3.932010174,-1.084810734,5.517832756,6.861777952
12.37670036,4.370435715,-1.197590351,5.692018032,7.275575597
12.38173651,5.031940937,-1.046674728,5.575543404,7.583049639
12.38677265,6.034440517,-0.5955519676,5.363354206,8.095351928
12.3918088,6.598409176,-0.1524896622,5.00828886,8.285240736
12.39684494,6.367385864,0.1664395332,4.268920422,7.667788888
12.40188109,5.48640871,0.2101163864,3.154303312,6.332018542
12.40691807,4.222830772,0.001124382019,1.872090816,4.619201773
12.41195421,2.947122574,-0.5564565659,0.6877681017,3.077044091
12.41699036,1.688766003,-1.366534233,-0.142875433,2.177098944
12.42202651,0.6403708458,-2.063107014,-0.7381154299,2.282827141
12.42706265,-0.1482367516,-2.570820332,-0.9909421206,2.759176978
12.4320988,-0.7125630379,-2.905896664,-1.138022661,3.201105603
12.43713562,-1.161739826,-3.060891151,-1.118600845,3.459763275
12.44217177,-1.470670223,-3.100155354,-0.8832896948,3.543167341
12.44720786,-1.762045383,-2.947108746,-0.5079180002,3.471056696
12.45224406,-2.016381264,-2.585549831,-0.07544228435,3.279718413
12.4572802,-2.199699879,-2.224220753,0.3149187565,3.144043787
12.46231635,-2.378243446,-1.956898689,0.6739766598,3.152735147
12.46735322,-2.565691471,-1.728813171,0.9950829744,3.249885818
12.47238937,-2.435972214,-1.468525887,1.163518429,3.073158642
12.47742552,-1.962562561,-1.200402737,1.422730327,2.704954735
12.48246166,-1.652085304,-0.6835083961,1.594466209,2.395598479
12.48749781,-1.550960541,0.02588558197,1.679329634,2.286109508
12.49253395,-1.583807468,0.7880392075,1.640509844,2.412617756
12.49755994,-1.702129364,1.430226326,1.549558163,2.709967198
12.50259609,-1.912680626,1.837522507,1.282322288,2.946045924
12.50763223,-2.3552742,2.032395363,0.8176777363,3.216604475
12.51266838,-2.923933506,2.267591476,0.3701594472,3.71865248
12.51770458,-3.63874197,2.859633446,-0.03742074966,4.628104027
12.52274072,-4.387551308,3.703251839,-0.3558889627,5.752507072
12.52778911,-5.441030502,4.755543709,-0.5356217623,7.246164473
12.53282526,-7.257081509,6.232746124,-0.7703096867,9.597173192
12.5378614,-9.501952171,8.074015617,-1.005879045,12.509541
12.54289755,-11.85237694,10.00622082,-1.182584286,15.55640703
12.54793369,-14.37840462,12.39107323,-1.315260172,19.02648481
12.55296984,-16.60948563,15.66152954,-1.366503596,22.86975847
12.55800942,-18.08272171,19.71251678,-1.404204845,26.78693588
12.56304557,-18.04271126,23.53969193,-1.603026986,29.70229319
12.56808171,-16.29588127,26.63293457,-1.96061182,31.28438826
12.57311786,-14.0844059,29.56879234,-2.429825068,32.84186383
12.578154,-12.46696281,32.48889923,-3.134493351,34.93964487
12.58319015,-11.58783531,34.84628677,-3.819645882,36.92060839
12.58822239,-11.34601212,36.50733948,-4.384054184,38.48035548
12.59325854,-11.95374966,36.97676849,-4.926411629,39.17196792
12.59829463,-13.5762558,36.21126938,-5.280839443,39.03150031
12.60333083,-16.35025978,35.14691925,-6.239100456,39.262747
12.60836697,-20.10851288,33.06914139,-8.648908615,39.65758468
12.61340312,-24.6926918,29.69337082,-12.83846092,40.69706842
12.61844213,-30.07041931,25.68028641,-18.64928055,43.72073756
12.62347828,-35.53265762,20.99798775,-25.36610985,48.44506968
12.62851442,-40.89700317,15.40500355,-32.40400696,54.40495078
12.63355057,-46.48469925,9.324841499,-38.80383682,61.26595862
12.63858671,-52.09752655,3.329965591,-43.46292114,67.92839213
12.64362286,-56.53749847,-2.876610279,-45.29433823,72.50062549
12.64865062,-58.17461014,-10.06024742,-44.51412964,73.93917487
12.65368677,-56.90772247,-17.98219299,-42.13473129,73.05603139
12.65872291,-52.94079208,-26.09076881,-38.39181519,70.40871506
12.66375911,-46.06758881,-35.10039902,-33.65133667,66.98263364
12.66879526,-36.59257126,-45.52074432,-28.88602066,65.15793601
12.6738314,-25.71898842,-58.40821838,-23.64184952,68.05823527
12.67887859,-11.67555141,-75.37135315,-16.99753761,78.14138251
12.68391473,8.637123108,-85.63478851,-10.33743095,86.68782716
12.68895088,32.926651,-85.50051117,-3.627964497,91.69331428
12.69398703,53.52006149,-85.11937714,10.50849438,101.0946774
12.69902317,62.945755,-85.12947083,36.42681122,111.9647599
12.70405932,71.81648254,-84.80522156,62.42811966,127.4629471
12.709095,72.46827698,-84.3551712,77.63244629,135.6253767
12.71413109,71.92407227,-67.90174866,83.01044464,129.1295999
12.71916729,71.58815765,-28.60097504,74.83433533,107.4386236
12.72420343,71.28145599,4.823741436,53.84336472,89.46184871
12.72923958,71.04477692,21.17860603,28.59176254,79.45679685
12.73427572,70.94437408,21.18803596,3.925325632,74.14475884
12.73930776,70.96737671,6.719423294,-16.44294548,73.15661052
12.7443439,66.3366394,-17.10287476,-29.01311874,74.39636491
12.74938,46.86030197,-40.60830688,-31.62241936,69.60531513
12.75441619,25.10116959,-54.92593384,-25.67964554,65.62294658
12.75945234,5.198048592,-58.9155426,-17.03467178,61.54868733
12.76448848,-8.827896118,-55.55614853,-8.774475098,56.93337161
12.76949755,-13.63833714,-49.31763458,-2.287350655,51.21977444
12.77453375,-10.60365295,-43.70080566,1.191288948,44.98463116
12.77956989,-5.488593578,-38.02217865,1.645653009,38.45151366
12.78460604,-2.04773283,-32.18566895,-0.2309622765,32.25157111
12.78964218,0.2635846138,-27.39606857,-3.417918682,27.60971239
12.79467833,0.8998265266,-24.64757347,-6.570858955,25.52427772
12.79974307,-0.2775015831,-22.96699524,-8.564377785,24.51343396
12.80477921,-3.226902962,-20.68484116,-8.557796478,22.6166186
12.80981536,-6.895997047,-17.07339478,-6.571784019,19.55105955
12.8148515,-9.395118713,-13.00173569,-3.682334423,16.45821902
12.81988765,-11.47655869,-9.881030083,-0.5434875488,15.15392799
12.8249238,-14.08275127,-7.949843884,2.267718077,16.32992488
12.82996052,-16.69952965,-6.435486794,3.249387741,18.18923587
12.83499666,-18.51410866,-5.113768578,2.459007978,19.36413098
12.84003281,-19.24572563,-3.971349239,0.8959650993,19.67161212
12.84506895,-18.92069626,-2.851720333,-0.9603252411,19.15847803
12.8501051,-17.84655762,-1.624402046,-2.908802986,18.1548736
12.85514124,-16.45467949,-0.4853625298,-4.624077797,17.0989517
12.86017385,-14.99105453,0.5276551247,-5.836230755,16.09570519
